Date Time, VATO Actual_Location_Confirmed, , , VATO Actual_Location-Region_ID, , , VATO Actual_Location-Segment_ID, , , VATO Actual_Location-Offset, , , VATO Actual_Speed, , , VATO Actual_Speed_KPH, , , VATO Controlling_ATC, , , VATO Loss_Of_Comm_With_RATO, , , VATO Loss_Of_Comm_With_RATP, , , VATO Map_Version, , , VATO Next_Operating_Mode, , , VATO NP_Read_Counter, , , VATO Operating_Mode, , , VATO RATP_Train_ID, , , VATO VATC_Cradle_Index, , , VATO Vehicle_ID, , , VATO Initialization_Complete, , , VATP_CC_DATA CrossChecked_Input_Data-CC_TACH_DIRECTION_1_IDX, , , VATP_CC_DATA CrossChecked_Input_Data-CC_TACH_DIRECTION_2_IDX, , , Event Name, 
12/06/2019 10:37:35, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 3981, 3.981,  , 6409, 6.409,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:35, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 4339, 4.339,  , 6985, 6.985,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:35, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 4563, 4.563,  , 7346, 7.346,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:35, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 4943, 4.943,  , 7958, 7.958,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:35, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 5167, 5.167,  , 8318, 8.318,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 5659, 5.659,  , 9110, 9.11,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 5927, 5.927,  , 9542, 9.542,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 6263, 6.263,  , 10083, 10.083,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 6352, 6.352,  , 10226, 10.226,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 6710, 6.71,  , 10803, 10.803,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 6934, 6.934,  , 11163, 11.163,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 7292, 7.292,  , 11740, 11.74,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 7538, 7.538,  , 12136, 12.136,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 8052, 8.052,  , 12963, 12.963,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:36, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 8299, 8.299,  , 13361, 13.361,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 8634, 8.634,  , 13900, 13.9,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 8768, 8.768,  , 14116, 14.116,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 9059, 9.059,  , 14584, 14.584,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 9350, 9.35,  , 15053, 15.053,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 9663, 9.663,  , 15557, 15.557,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 10066, 10.066,  , 16206, 16.206,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 10424, 10.424,  , 16782, 16.782,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 10625, 10.625,  , 17106, 17.106,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 10983, 10.983,  , 17682, 17.682,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 11117, 11.117,  , 17898, 17.898,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:37, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 11408, 11.408,  , 18366, 18.366,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 11699, 11.699,  , 18835, 18.835,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 11990, 11.99,  , 19303, 19.303,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 12415, 12.415,  , 19988, 19.988,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 12795, 12.795,  , 20599, 20.599,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 13019, 13.019,  , 20960, 20.96,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 13488, 13.488,  , 21715, 21.715,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 13757, 13.757,  , 22148, 22.148,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 14070, 14.07,  , 22652, 22.652,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:38, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 14338, 14.338,  , 23084, 23.084,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 14651, 14.651,  , 23588, 23.588,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 14763, 14.763,  , 23768, 23.768,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 15099, 15.099,  , 24309, 24.309,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 15345, 15.345,  , 24705, 24.705,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 15837, 15.837,  , 25497, 25.497,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 16038, 16.038,  , 25821, 25.821,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 16419, 16.419,  , 26434, 26.434,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 16620, 16.62,  , 26758, 26.758,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:39, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 17000, 17,  , 27370, 27.37,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 17134, 17.134,  , 27585, 27.585,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 17425, 17.425,  , 28054, 28.054,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 17806, 17.806,  , 28667, 28.667,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 18163, 18.163,  , 29242, 29.242,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 18387, 18.387,  , 29603, 29.603,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 18745, 18.745,  , 30179, 30.179,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 18969, 18.969,  , 30540, 30.54,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 19304, 19.304,  , 31079, 31.079,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 19439, 19.439,  , 31296, 31.296,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 19707, 19.707,  , 31728, 31.728,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:40, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 20110, 20.11,  , 32377, 32.377,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 20490, 20.49,  , 32988, 32.988,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 20714, 20.714,  , 33349, 33.349,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 21071, 21.071,  , 33924, 33.924,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 21295, 21.295,  , 34284, 34.284,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 21631, 21.631,  , 34825, 34.825,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 21787, 21.787,  , 35077, 35.077,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 21989, 21.989,  , 35402, 35.402,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 22503, 22.503,  , 36229, 36.229,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 22839, 22.839,  , 36770, 36.77,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:41, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 23152, 23.152,  , 37274, 37.274,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:42, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 23465, 23.465,  , 37778, 37.778,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
12/06/2019 10:37:42, 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 23756, 23.756,  , 38247, 38.247,  , 1, 0, TRUE, 1, 0,  , 1, 0,  , 100, 1,  , 2, 0, RM_MODE, 0, 0,  , 2, 0, RM_MODE, 0, 0,  , 1, 0, VATC A, 201, 0,  , 0, 0,  , 0, 0,  , 3, 0,  , 
