Date Time, global CTA_Version, , , global CTA_Timer, , , IO A_VDR, , , global A_VIUInput_1, , , global A_VIUInput_5, , , global A_VIUInput_14, , , global A_VIUInput_15, , , global A_OSUTaco_R1, , , global A_OSUTaco_S1, , , global A_OSUTaco_T1, , , global A_OSUTaco_R2, , , global A_OSUTaco_S2, , , IO Tach1MovingDir, , , IO Tach2MovingDir, , , IO dopplerMovingDir, , , global A_CPUTemp, , , global A_CPUCTemp, , , Event Name, 
16/10/2018 15:34:41, 12, 0,  , 38305, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:41, 12, 0,  , 38313, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:41, 12, 0,  , 38321, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:42, 12, 0,  , 38329, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:42, 12, 0,  , 38337, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:42, 12, 0,  , 38345, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:42, 12, 0,  , 38353, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:43, 12, 0,  , 38361, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:43, 12, 0,  , 38369, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:43, 12, 0,  , 38377, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:43, 12, 0,  , 38385, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:44, 12, 0,  , 38393, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:44, 12, 0,  , 38401, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:44, 12, 0,  , 38409, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:44, 12, 0,  , 38417, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:45, 12, 0,  , 38425, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:45, 12, 0,  , 38433, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:45, 12, 0,  , 38441, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:45, 12, 0,  , 38449, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:46, 12, 0,  , 38457, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:46, 12, 0,  , 38465, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:46, 12, 0,  , 38473, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:46, 12, 0,  , 38481, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:47, 12, 0,  , 38489, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:47, 12, 0,  , 38497, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:47, 12, 0,  , 38505, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:47, 12, 0,  , 38513, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:48, 12, 0,  , 38521, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:48, 12, 0,  , 38529, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:48, 12, 0,  , 38537, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:48, 12, 0,  , 38545, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:49, 12, 0,  , 38553, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:49, 12, 0,  , 38561, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:49, 12, 0,  , 38569, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:50, 12, 0,  , 38577, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:50, 12, 0,  , 38585, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:50, 12, 0,  , 38593, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:50, 12, 0,  , 38601, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:51, 12, 0,  , 38609, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:51, 12, 0,  , 38617, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:51, 12, 0,  , 38625, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:51, 12, 0,  , 38633, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:52, 12, 0,  , 38641, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:52, 12, 0,  , 38649, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:52, 12, 0,  , 38657, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:52, 12, 0,  , 38665, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:53, 12, 0,  , 38673, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:53, 12, 0,  , 38681, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:53, 12, 0,  , 38689, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:53, 12, 0,  , 38697, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:54, 12, 0,  , 38705, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 1, 0,  , 0, 0,  , 1, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:54, 12, 0,  , 38713, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 2, 0,  , 1, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:54, 12, 0,  , 38721, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 5, 0,  , 5, 0,  , 1, 0,  , 4, 0,  , 5, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:54, 12, 0,  , 38729, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 11, 0,  , 10, 0,  , 1, 0,  , 10, 0,  , 10, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:55, 12, 0,  , 38737, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 17, 0,  , 18, 0,  , 1, 0,  , 17, 0,  , 17, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:55, 12, 0,  , 38745, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 25, 0,  , 25, 0,  , 1, 0,  , 25, 0,  , 26, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:55, 12, 0,  , 38753, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 34, 0,  , 34, 0,  , 2, 0,  , 34, 0,  , 34, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:55, 12, 0,  , 38761, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 48, 0,  , 48, 0,  , 1, 0,  , 48, 0,  , 47, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:56, 12, 0,  , 38769, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 68, 0,  , 69, 0,  , 1, 0,  , 68, 0,  , 68, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:56, 12, 0,  , 38777, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 93, 0,  , 93, 0,  , 4, 0,  , 92, 0,  , 92, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:56, 12, 0,  , 38785, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 115, 0,  , 115, 0,  , 9, 0,  , 114, 0,  , 114, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:56, 12, 0,  , 38793, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 132, 0,  , 133, 0,  , 15, 0,  , 132, 0,  , 131, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:57, 12, 0,  , 38801, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 142, 0,  , 142, 0,  , 22, 0,  , 141, 0,  , 141, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:57, 12, 0,  , 38809, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 146, 0,  , 146, 0,  , 26, 0,  , 145, 0,  , 145, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:57, 12, 0,  , 38817, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 148, 0,  , 147, 0,  , 25, 0,  , 148, 0,  , 148, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:57, 12, 0,  , 38825, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 148, 0,  , 148, 0,  , 26, 0,  , 147, 0,  , 148, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:58, 12, 0,  , 38833, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 147, 0,  , 147, 0,  , 26, 0,  , 147, 0,  , 147, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:58, 12, 0,  , 38841, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 147, 0,  , 147, 0,  , 27, 0,  , 146, 0,  , 146, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:58, 12, 0,  , 38849, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 146, 0,  , 146, 0,  , 27, 0,  , 146, 0,  , 145, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:58, 12, 0,  , 38857, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 145, 0,  , 146, 0,  , 26, 0,  , 145, 0,  , 145, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:59, 12, 0,  , 38865, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 146, 0,  , 146, 0,  , 26, 0,  , 145, 0,  , 144, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:59, 12, 0,  , 38873, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 148, 0,  , 148, 0,  , 26, 0,  , 148, 0,  , 147, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:59, 12, 0,  , 38881, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 152, 0,  , 151, 0,  , 28, 0,  , 151, 0,  , 150, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:34:59, 12, 0,  , 38889, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 154, 0,  , 155, 0,  , 28, 0,  , 154, 0,  , 155, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:00, 12, 0,  , 38897, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 157, 0,  , 157, 0,  , 28, 0,  , 157, 0,  , 157, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:00, 12, 0,  , 38905, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 157, 0,  , 157, 0,  , 28, 0,  , 158, 0,  , 158, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:00, 12, 0,  , 38913, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 157, 0,  , 157, 0,  , 28, 0,  , 156, 0,  , 157, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:00, 12, 0,  , 38921, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 156, 0,  , 156, 0,  , 28, 0,  , 156, 0,  , 156, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:01, 12, 0,  , 38929, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 155, 0,  , 155, 0,  , 28, 0,  , 155, 0,  , 154, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:01, 12, 0,  , 38937, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 155, 0,  , 155, 0,  , 29, 0,  , 154, 0,  , 154, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:01, 12, 0,  , 38945, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 154, 0,  , 154, 0,  , 29, 0,  , 153, 0,  , 153, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:01, 12, 0,  , 38953, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 153, 0,  , 154, 0,  , 29, 0,  , 152, 0,  , 152, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
